#ID_REF=ID in platform
#VALUE=Size-factor-adjusted RPKM (nRPKM)
#count=Number of reads uniquely aligning to gene model
ID_REF	VALUE	count
1	2.41969960818918	125
10	0.0778713349988536	3
100	9.93272974903292	446
1000	19.4304887045097	2560
10000	14.1938872097452	3354
100008586	0	0
100008587	0	0
100008588	0	0
100008589	0	0
100009613	0	0
100009676	0.784746423288303	64
10001	4.60162326751015	324
10002	0.339912801777666	28
10003	7.18623188760059	741
100033413	0.704856001329829	2
100033414	0.352428000664915	1
100033415	0.352428000664915	1
100033416	7.32546772810644	21
100033417	0	0
100033418	0	0
100033419	0	0
100033420	0	0
100033421	0.352428000664915	1
100033422	0	0
100033423	0.363675702813795	1
100033424	1.09102710844138	3
100033425	0.363675702813795	1
100033426	0	0
100033427	0	0
100033428	0.363675702813795	1
100033429	0	0
100033430	0.363675702813795	1
100033431	0.363675702813795	1
100033432	2.54572991969656	7
100033433	1.09102710844138	3
100033434	0.363675702813795	1
100033435	0.363675702813795	1
100033436	0	0
100033437	1.25068961211573	3
100033438	0.348831796576497	1
100033439	1.09102710844138	3
100033440	0.416896537371911	1
100033441	1.66758614948764	4
100033442	0	0
100033443	0	0
100033444	0	0
100033445	0.416896537371911	1
100033446	0	0
100033447	0	0
100033448	0.416896537371911	1
100033449	0	0
100033450	3.7520688363472	9
100033451	0	0
100033453	0.422043408203663	1
100033454	0	0
100033455	0	0
100033456	0	0
100033458	0	0
100033460	2.91827576160338	7
100033603	0.422043408203663	1
100033799	0.416896537371911	1
100033800	0	0
100033801	0	0
100033802	0.416896537371911	1
100033803	0.416896537371911	1
100033804	0	0
100033805	1.25068961211573	3
100033806	0	0
100033807	0	0
100033808	0	0
100033809	0.833793074743822	2
100033810	0.416896537371911	1
100033811	0	0
100033812	0	0
100033813	0.416896537371911	1
100033814	0	0
100033815	0	0
100033816	0	0
100033817	0.416896537371911	1
100033818	0	0
100033819	0	0
100033820	0	0
100033821	0	0
100033822	0	0
100034743	0.272970302065028	17
100036563	0	0
100036564	0	0
100036565	0.46196643330401	1
100036566	6.45009737065976	10
100036567	0	0
100037417	2.8755028246054	314
100038246	0	0
10004	0.572515155527485	45
100048912	0.0892996145118651	11
100049076	1.08525447823799	16
100049587	0.69928531233745	44
100049716	0.950409984684468	65
10005	15.6940053291184	561
10006	19.6005408579543	2165
10007	11.6643493133453	910
100073347	0.265415497395161	10
10008	1.40305375378716	126
10009	7.61466117572954	1183
100093630	34.1855160644967	619
100093631	2.01201882227786	214
100093698	0	0
1001	0.743510990177314	93
10010	9.32653417949755	792
100101115	0	0
100101116	0	0
100101117	0	0
100101118	0	0
100101120	0	0
100101121	0	0
100101148	0.117207483649703	3
100101266	1.11681765629033	41
100101267	3.14052953448232	645
100101467	8.24156459523307	1068
100101490	1.54833088253978	38
100101629	0	0
100101938	0.0183497134001593	2
10011	6.85660065552168	422
100113378	1.06829737701552	3
100113379	0.375665011697766	1
100113380	2.49269387970289	7
100113381	3.675861942419	10
