#ID_REF=ID in platform
#VALUE=Size-factor-adjusted RPKM (nRPKM)
#count=Number of reads uniquely aligning to gene model
ID_REF	VALUE	count
1	3.07111239486257	159
10	0.155401340649197	6
100	3.95549562247868	178
1000	19.1076885767128	2523
10000	20.0618263665067	4751
100008586	0	0
100008587	0	0
100008588	0	0
100008589	0	0
100009613	0	0
100009676	0.966548402986872	79
10001	6.58970765962273	465
10002	0.193810194730106	16
10003	5.74799801357851	594
100033413	0	0
100033414	0	0
100033415	0	0
100033416	6.26521119290793	18
100033417	0	0
100033418	0.348067288494885	1
100033419	0	0
100033420	1.05496683317006	3
100033421	0	0
100033422	0	0
100033423	0.362878662473391	1
100033424	0.362878662473391	1
100033425	0	0
100033426	0	0
100033427	0	0
100033428	0	0
100033429	0	0
100033430	0	0
100033431	1.08863598742017	3
100033432	4.35454394968069	12
100033433	2.17727197484034	6
100033434	0.362878662473391	1
100033435	1.08863598742017	3
100033436	0.362878662473391	1
100033437	0	0
100033438	0.348067288494885	1
100033439	3.62878662473391	10
100033440	0	0
100033441	1.24794857094508	3
100033442	0	0
100033443	0.831965713963384	2
100033444	0	0
100033445	0	0
100033446	0	0
100033447	0	0
100033448	0	0
100033449	0	0
100033450	4.15982856981692	10
100033451	0	0
100033453	0.421118447808626	1
100033454	0	0
100033455	0	0
100033456	0	0
100033458	0	0
100033460	2.49589714189015	6
100033603	1.26335534342588	3
100033799	1.66393142792677	4
100033800	0	0
100033801	0.415982856981692	1
100033802	1.24794857094508	3
100033803	0	0
100033804	0	0
100033805	0	0
100033806	0.831965713963384	2
100033807	0	0
100033808	0	0
100033809	0	0
100033810	0	0
100033811	0	0
100033812	0	0
100033813	0	0
100033814	0.415982856981692	1
100033815	0.415982856981692	1
100033816	0.415982856981692	1
100033817	0	0
100033818	0.415982856981692	1
100033819	0	0
100033820	1.46712233430102	4
100033821	0	0
100033822	0	0
100034743	0.304415824883737	19
100036563	0	0
100036564	0	0
100036565	0	0
100036566	7.72315342018839	12
100036567	1.0336543718939	1
100037417	4.05708648727282	444
100038246	0	0
10004	0.418924306286735	33
100048912	0.0810035484979784	10
100049076	0.744477255947393	11
100049587	0.602604640797281	38
100049716	1.35683715455192	93
10005	21.9681159512737	787
10006	24.038212754004	2661
10007	13.9025931661815	1087
100073347	0.926918322622248	35
10008	1.11109427597716	100
10009	6.46116698138462	1006
100093630	43.6990327271268	793
100093631	1.43534678869425	153
100093698	0.0303340100244542	2
1001	0.933334782479502	117
10010	7.55532625463888	643
100101115	0	0
100101116	0	0
100101117	0	0
100101118	0	0
100101120	0	0
100101121	0	0
100101148	0.0389835363114271	1
100101266	0.326157076709151	12
100101267	2.72554385228198	561
100101467	7.04541619849579	915
100101490	1.87018752864713	46
100101629	0	0
100101938	0.00915474886540492	1
10011	8.05749303870336	497
100113378	0.355318690338528	1
100113379	0	0
100113380	1.06595607101559	3
100113381	4.03458641932781	11
100113382	0.370767329048899	1
100113384	0.775240778920426	2
100113386	1.6811718263679	176
100113389	2.70182924930683	8
100113391	0	0
100113392	0.304558877433024	1
100113393	0.993512454538798	3
100113402	0	0
100113403	1.00848713501301	17
100113404	0	0
100113407	9.7916421214887	2415
100124412	0	0
100124516	13.2652311059717	35
100124533	1.08287600865075	4
100124534	0	0
100124535	0	0
100124536	0.258413592973475	1
100124537	0	0
100124538	0	0
100124539	0.268587356476368	1
100124540	0	0
100124541	0	0
100124700	0	0
100125288	2.61859107546455	152
100125556	1.00276122310138	60
100125918	0.453296933853804	4
100126270	0.507262637892413	45
100126296	0	0
100126297	0	0
100126299	0	0
100126301	0	0
100126302	0	0
100126303	0	0
100126304	0	0
100126306	0	0
100126307	1.77197892324669	4
100126308	0	0
100126309	0	0
100126310	0.421118447808626	1
100126311	0.852764856812468	2
100126313	0	0
100126314	1.58653926848831	4
100126315	0	0
100126316	0	0
100126317	1.89503301513882	4
100126318	0	0
100126319	0	0
100126320	0	0
100126321	29.4782913466038	70
100126323	0	0
100126324	0	0
100126325	4.4981003436262	12
100126326	0	0
100126327	0	0
100126328	1.08863598742017	3
100126329	0.583087081581175	2
100126330	0	0
100126331	0	0
100126332	13.0636318490421	36
100126333	0	0
100126334	0	0
100126335	0	0
100126336	0	0
100126337	0	0
100126338	25.7812631129351	65
100126339	0	0
100126340	0	0
100126341	0	0
100126342	0	0
100126343	0.437315311185881	1
100126345	0	0
100126346	0	0
100126347	0.431779674335427	1
100126348	1.2791472852187	3
100126349	0	0
100126350	0.442994730811672	1
100126351	43.6781999830776	105
100126352	0.291543540790587	1
100126354	0	0
100126355	0	0
100126356	0	0
100126447	0	0
100126582	0	0
100126584	0.0764811530773514	2
100126693	0	0
100126780	0	0
100126781	0	0
100126784	3.9775926993339	436
100126791	0.0698987587551203	3
100126793	2.25273713930788	141
100126798	0	0
100126799	0	0
100126800	0	0
100127206	0	0
100127888	2.42106115356456	101
100127889	0.348067288494885	12
100127967	0	0
100127974	45.3598328091738	375
100127983	93.4559016867605	2885
100128002	0.0592197817230881	5
100128006	0.0640660477347709	7
100128023	0	0
100128025	0.040130110908822	2
100128054	0.678335681555372	28
100128055	3.62815388077144	122
100128071	2.68395233903781	55
100128076	0.0847678784107821	5
100128079	4.50240268733125	184
100128081	3.11394872336881	109
100128098	0	0
100128108	0.430417593343833	12
100128124	0.67146839119092	20
100128126	0.131955877263051	8
100128127	0.715606872849624	48
100128139	0.118748805126192	4
100128164	0.0924274516796172	19
100128176	0.0982542321819454	6
100128191	0.863286156849066	80
100128233	0.2128955259726	9
100128239	1.95850302043055	132
100128252	20.2214796107858	1057
100128264	4.59350955056957	364
100128276	0.092817943598636	2
100128285	0.229507783162313	24
100128288	3.25244276059993	203
100128292	0.430060578087243	38
100128317	0	0
100128325	0.0679493909810732	1
100128327	0.0306474342070968	1
100128338	0.236792579896776	19
100128340	2.97352627531122	140
100128361	1.45560506959938	106
100128364	4.63394791983164	313
100128374	0.114966613658573	10
100128378	0	0
100128385	0.0587505929598669	10
100128398	5.55623280453458	309
100128420	0	0
100128482	0.0119896640676621	1
100128494	18.2438897786291	2264
100128496	0	0
100128505	0	0
100128511	2.37478820884485	44
100128531	1.19194265700407	34
100128553	0	0
100128554	0.609812830280502	47
100128560	0.0163993241694705	2
100128568	0.747336963716717	14
100128569	8.38112539685106	429
100128573	0.454807923633316	7
100128575	0.113701980908329	1
100128590	0.340425092539907	10
100128593	0.0252484043467792	2
100128594	0.51682718594695	9
100128627	0.204366305554186	11
100128640	0.55563542517777	41
100128653	0.716786282611222	51
100128675	1.69186183417852	229
100128682	0	0
100128714	0.849730106432353	49
100128731	91.3351435961773	1304
100128750	0.225152437442236	6
100128770	0.144866947253343	13
100128782	1.36873827197465	368
100128787	0	0
100128788	0.497662165677793	24
100128811	0.715018622234868	51
100128818	0.16160687641793	14
100128822	3.33429859625691	139
100128830	0.01957004834911	1
100128881	6.84936062973163	352
100128882	0.975608207305509	82
100128885	0.117111218605512	15
100128890	0.738427669306886	31
100128893	0	0
100128905	0.0182117428043239	1
100128908	0.118029737967124	6
100128927	0.225090531355504	24
100128946	0.263369470098994	31
100128966	0.0619067046687817	1
100128977	1.50249046200292	37
100128988	0.0213993690542652	1
100128993	0	0
100128998	0.0274642465962148	1
100129027	0.0190243135931393	2
100129034	16.6851786824701	2795
100129046	0.676970821029104	31
100129055	0.0368763181324311	3
100129066	0	0
100129075	0.383518586397142	17
100129083	1.96521942310692	42
100129094	0	0
100129098	0	0
100129128	0.590892184248009	11
100129129	1.21047604788667	39
100129138	0.0836043977267125	3
100129148	53.2006882471292	719
100129175	0.0171152003374304	1
100129195	4.7124425756151	302
100129196	0.848605028242651	51
100129203	0.81795812796298	47
100129213	3.90380656730021	225
100129215	0.365797257613927	28
100129216	0.960861810492922	6
100129223	0.981271486012675	172
100129239	0	0
100129250	2.28537204151293	121
100129269	0.464541167135197	21
100129271	0	0
100129278	0	0
100129307	0.0272666620883283	1
100129316	0.0974774079038828	15
100129345	0.0408510111047889	2
100129354	0.269648966581018	8
100129361	8.0343135269935	1140
100129385	0.131447376772635	2
100129387	3.56846758153949	433
100129396	0.0969601883811789	5
100129405	2.95084925799742	193
100129407	0	0
100129424	0.932476563004815	31
100129427	0	0
100129434	0.937053761323692	102
100129455	0	0
100129460	4.46323592950719	249
100129461	0.228930162902676	30
100129464	1.0121838063056	20
100129473	1.48745385223756	59
100129476	0	0
100129480	2.18934876075467	81
100129482	7.82479338354726	1990
100129484	0.703782357712326	77
100129503	0.611164063113079	32
100129515	0.0539724592919284	1
100129516	1.29391479098538	69
100129518	1.58838622921996	80
100129520	0.0142513450062664	2
100129528	0	0
100129534	1.77532897236759	117
100129543	0.330033839715187	31
100129550	2.39190142764473	414
100129583	5.27785699345252	324
100129597	0.0333436894159323	1
100129603	0.0431779674335427	2
100129617	0.496670119412358	28
100129620	0.724045633142662	54
100129636	0	0
100129637	2.7469958628155	333
100129654	0.167072298477545	12
100129662	0.0407533981750283	1
100129669	0	0
100129697	0.603134279867364	36
100129716	0.0408999931324925	3
100129722	0.260692372452959	13
100129726	0.290302929978713	14
100129781	2.230665565504	72
100129792	46.7640516150613	4786
100129794	1.63900537770627	85
100129800	0.179293530998679	12
100129827	3.10785414482766	82
100129836	0.10775007216042	7
100129842	2.69191647353776	691
100129845	0.362878662473391	27
100129858	1.1838084279003	70
100129860	0	0
100129917	2.64858731998225	132
100129924	0.277604022563571	8
