#ID_REF=ID in platform
#VALUE=Size-factor-adjusted RPKM (nRPKM)
#count=Number of reads uniquely aligning to gene model
ID_REF	VALUE	count
1	3.78503826376268	61
10	0	0
100	5.21129452542059	73
1000	14.1840845497199	583
10000	14.3113218666448	1055
100008586	0	0
100008587	0	0
100008588	0	0
100008589	0	0
100009613	0	0
100009676	0.707474635607451	18
10001	9.42378552839473	207
10002	0.583700072228212	15
10003	6.62142738388765	213
100033413	5.6484515580572	5
100033414	0	0
100033415	0	0
100033416	4.47265143780856	4
100033417	0	0
100033418	0	0
100033419	0	0
100033420	0	0
100033421	0	0
100033422	0	0
100033423	0	0
100033424	2.3314885154534	2
100033425	1.1657442577267	1
100033426	0	0
100033427	0	0
100033428	0	0
100033429	0	0
100033430	1.1657442577267	1
100033431	1.1657442577267	1
100033432	4.6629770309068	4
100033433	1.1657442577267	1
100033434	0	0
100033435	0	0
100033436	0	0
100033437	0	0
100033438	1.11816285945214	1
100033439	1.1657442577267	1
100033440	1.33634097836963	1
100033441	5.34536391347852	4
100033442	2.67268195673926	2
100033443	2.67268195673926	2
100033444	0	0
100033445	0	0
100033446	0	0
100033447	0	0
100033448	2.67268195673926	2
100033449	0	0
100033450	1.33634097836963	1
100033451	2.70567803027925	2
100033453	0	0
100033454	0	0
100033455	0	0
100033456	0	0
100033458	0	0
100033460	1.33634097836963	1
100033603	2.70567803027925	2
100033799	0	0
100033800	1.33634097836963	1
100033801	2.67268195673926	2
100033802	1.33634097836963	1
100033803	2.67268195673926	2
100033804	0	0
100033805	0	0
100033806	1.33634097836963	1
100033807	0	0
100033808	0	0
100033809	0	0
100033810	2.67268195673926	2
100033811	2.67268195673926	2
100033812	4.00902293510889	3
100033813	0	0
100033814	0	0
100033815	1.33634097836963	1
100033816	0	0
100033817	2.67268195673926	2
100033818	0	0
100033819	0	0
100033820	0	0
100033821	0	0
100033822	0	0
100034743	0.411761240869177	8
100036563	0	0
100036564	0	0
100036565	0	0
100036566	0	0
100036567	0	0
100037417	8.92373638060491	304
100038246	0	0
10004	0.367033733545511	9
100048912	0.286245443478843	11
100049076	0.217420556004583	1
100049587	0.305662371621505	6
100049716	1.17172754733009	25
10005	25.4670283995679	284
10006	22.6066708199934	779
10007	29.829415494676	726
100073347	1.53139695968445	18
10008	0.856651154863659	24
10009	6.97383290463052	338
100093630	98.0731792655502	554
100093631	0.42192503937523	14
100093698	0	0
1001	1.38384421239961	54
10010	6.30377311670469	167
100101115	0	0
100101116	0	0
100101117	0	0
100101118	0	0
100101120	0	0
100101121	0	0
100101148	0	0
100101266	0.960461802780403	11
100101267	2.8561647516614	183
100101467	6.28291419807735	254
100101490	1.3060781910168	10
100101629	0	0
100101938	0.147047719036916	5
10011	16.8744805671694	324
100113378	0	0
100113379	0	0
100113380	0	0
100113381	0	0
100113382	0	0
100113384	0	0
100113386	2.97654890561524	97
100113389	1.08495010125059	1
100113391	0	0
100113392	0	0
100113393	2.1277662179866	2
100113402	0	0
100113403	0.381147687743686	2
100113404	0	0
100113407	8.81797611710587	677
100124412	0	0
100124516	2.43511022725133	2
100124533	0	0
100124534	0	0
100124535	0	0
100124536	0.830151213835679	1
100124537	2.4532826916338	3
100124538	0	0
100124539	0	0
100124540	0	0
100124541	0	0
100124700	0	0
100125288	8.52288579537964	154
100125556	0.590582833164824	11
100125918	0.364053024007673	1
100126270	0.14485123625421	4
100126296	0	0
100126297	0	0
100126299	1.0957996022631	1
100126301	0	0
100126302	0	0
100126303	0	0
100126304	0	0
100126306	0	0
100126307	0	0
100126308	0	0
100126309	0	0
100126310	0	0
100126311	0	0
100126313	0	0
100126314	1.27418558402686	1
100126315	0	0
100126316	0	0
100126317	0	0
100126318	0	0
100126319	0	0
100126320	0	0
100126321	8.11703409083775	6
100126323	0	0
100126324	0	0
100126325	0	0
