#ID_REF=ID in platform
#VALUE=Size-factor-adjusted RPKM (nRPKM)
#count=Number of reads uniquely aligning to gene model
ID_REF	VALUE	count
1	3.77540660630766	134
10	0	0
100	6.2884408816541	194
1000	17.5097730471452	1585
10000	15.2632523838286	2478
100008586	0	0
100008587	0	0
100008588	0	0
100008589	0	0
100009613	0	0
100009676	0.713866256958322	40
10001	5.68468279196038	275
10002	0.212030446491456	12
10003	8.46918776340341	600
100033413	0	0
100033414	0.512953382577269	1
100033415	0	0
100033416	2.03087665755082	4
100033417	0	0
100033418	0	0
100033419	0	0
100033420	0.512953382577269	1
100033421	0	0
100033422	0	0
100033423	0	0
100033424	1.05864847042543	2
100033425	0.529324235212713	1
100033426	0	0
100033427	0	0
100033428	0.529324235212713	1
100033429	0	0
100033430	0	0
100033431	1.05864847042543	2
100033432	1.05864847042543	2
100033433	0	0
100033434	0.529324235212713	1
100033435	1.58797270563814	3
100033436	0	0
100033437	0	0
100033438	0	0
100033439	0	0
100033440	0	0
100033441	2.42714527365829	4
100033442	0.606786318414574	1
100033443	1.21357263682915	2
100033444	0	0
100033445	1.21357263682915	2
100033446	0	0
100033447	0	0
100033448	0	0
100033449	0	0
100033450	4.85429054731659	8
100033451	1.84283252259241	3
100033453	1.84283252259241	3
100033454	0	0
100033455	0	0
100033456	0	0
100033458	0	0
100033460	4.24750422890202	7
100033603	2.45711003012321	4
100033799	0	0
100033800	0.606786318414574	1
100033801	3.03393159207287	5
100033802	1.21357263682915	2
100033803	0	0
100033804	0	0
100033805	0	0
100033806	0.606786318414574	1
100033807	0	0
100033808	0	0
100033809	2.42714527365829	4
100033810	0	0
100033811	0	0
100033812	0	0
100033813	0.606786318414574	1
100033814	1.82035895524372	3
100033815	0.606786318414574	1
100033816	0	0
100033817	0	0
100033818	0.606786318414574	1
100033819	0	0
100033820	0	0
100033821	0	0
100033822	0	0
100034743	0.140224926566449	6
100036563	0	0
100036564	0.654690501447303	1
100036565	0	0
100036566	4.69400736886746	5
100036567	0	0
100037417	4.70507280279353	353
100038246	0	0
10004	0.537007020911744	29
100048912	0.0827108398883793	7
100049076	0.789785366825318	8
100049587	0.693953669595468	30
100049716	1.25561685564145	59
10005	22.8016593630092	560
10006	19.2911768943413	1464
10007	13.8430096578989	742
100073347	1.04303176162257	27
10008	0.648292874397329	40
10009	6.64231650912944	709
100093630	34.8054200672502	433
100093631	0.807379595294199	59
100093698	0	0
1001	1.25671179510745	108
10010	6.58163540965832	384
100101115	0	0
100101116	0	0
100101117	0	0
100101118	0	0
100101120	0	0
100101121	0	0
100101148	0.113729092822846	2
100101266	0.951518306485961	24
100101267	2.88433080626235	407
100101467	5.87418466174434	523
100101490	1.71983059021437	29
100101629	0	0
100101938	0.0534154354374611	4
10011	10.7127778440246	453
100113378	0	0
100113379	0	0
100113380	2.59148323489557	5
100113381	2.6750794682793	5
100113382	0.540831283804294	1
100113384	0	0
100113386	2.1039563692549	151
100113389	0.985276794257328	2
100113391	0	0
100113392	0	0
100113393	0.483072603009661	1
100113402	0	0
100113403	0.259599016226061	3
100113404	0	0
100113407	7.8067931897294	1320
100124412	0	0
100124516	12.1626946491099	22
100124533	0	0
100124534	0.374108857969888	1
100124535	0	0
100124536	0	0
100124537	0	0
100124538	0	0
100124539	0	0
100124540	0	0
100124541	0	0
100124700	0	0
100125288	5.5787566365752	222
100125556	0.999517688637823	41
100125918	0.330607827973389	2
100126270	0.147986881358214	9
100126296	0	0
100126297	0.599475639879458	1
100126299	0	0
100126301	0	0
100126302	0	0
100126303	0	0
100126304	0	0
100126306	0	0
100126307	1.29237605480507	2
100126308	0	0
100126309	0	0
100126310	0	0
100126311	0.621955976374938	1
100126313	0	0
100126314	4.62850959162745	8
100126315	0.691062195972153	1
100126316	0	0
100126317	0.691062195972153	1
100126318	0	0
100126319	0	0
100126320	0	0
100126321	25.1853778087629	41
100126323	0	0
100126324	0	0
100126325	3.28064690835132	6
100126326	0	0
100126327	0	0
100126328	2.11729694085085	4
100126329	1.27580713102551	3
100126330	0	0
100126331	0	0
100126332	17.9970239972322	34
100126333	0.565414523977216	1
100126334	0	0
100126335	0	0
100126336	0	0
100126337	0	0
100126338	13.8855287748823	24
100126339	1.27580713102551	3
100126340	0	0
100126341	0	0
100126342	0	0
100126343	0	0
100126345	0.62982883683538	1
100126346	0	0
100126347	0	0
100126348	0	0
100126349	0	0
100126350	1.29237605480507	2
100126351	58.2514865677991	96
100126352	0.425269043675171	1
100126354	0	0
100126355	0	0
100126356	0	0
100126447	0	0
100126582	0	0
100126584	0	0
100126693	0	0
100126780	0	0
100126781	0	0
100126784	3.11393845352737	234
100126791	0	0
100126793	4.56780782649135	196
100126798	0	0
100126799	0	0
100126800	0	0
100127206	0	0
100127888	13.2171108401814	378
100127889	0.296169512559494	7
100127967	0	0
100127974	10.2336018807791	58
100127983	122.288476114594	2588
100128002	0.0172765548993038	1
100128006	0.146853034400307	11
100128023	0	0
100128025	0	0
100128054	0.424060892982912	12
100128055	0.82421367401038	19
100128071	4.84040130397663	68
100128076	0.39567775832998	16
100128079	4.4259707931416	124
100128081	2.33363716428787	56
100128098	0.357317616588833	4
100128108	0.418561330052534	8
100128124	0.146918734576757	3
100128126	0.144361155058013	6
100128127	0.630654661359203	29
100128139	0.0866083169886772	2
100128164	0.0212877116842534	3
100128176	0.0477738628036438	2
100128191	0.802777723381761	51
100128233	0.103515557787784	3
100128239	1.7746982187993	82
100128252	24.1108228194255	864
100128264	3.18456186201596	173
100128276	0.947742440190381	14
100128285	0.167389329217813	12
100128288	5.91281773688527	253
100128292	0.264135252076948	16
100128317	0	0
100128325	0	0
100128327	0	0
100128338	0.199971230986462	11
100128340	1.61104412311316	52
100128361	0.941447049585252	47
100128364	5.93881574663569	275
100128374	0.0670798491540209	4
100128378	0	0
100128385	0	0
100128398	4.59008100645711	175
100128420	0	0
100128482	0.0699563839859333	4
100128494	14.1993445681252	1208
100128496	0	0
100128505	0	0
100128511	1.10220046446192	14
100128531	0.818194912394574	16
100128553	0	0
100128554	0.832744403514561	44
100128560	0	0
100128568	0.389330814632199	5
100128569	9.11917124581811	320
100128573	0.663419708133267	7
100128575	0	0
100128590	0.248285818912151	5
100128593	0.165732162468525	9
100128594	0.167530229326583	2
100128627	0.298105261007596	11
100128640	0.415131521775882	21
100128653	0.738044174684722	36
100128675	1.97215410312521	183
100128682	0.0150230912167859	1
100128714	0.35413863423484	14
100128731	82.8593506102792	811
100128750	1.20422719298118	22
100128770	0.325099497615126	20
100128782	0.667326006709125	123
100128787	0	0
100128788	0.332718090705134	11
100128811	0.449914721915286	22
100128818	0.0336761273164095	2
100128822	4.86367824000655	139
100128830	0.0856393771256369	3
100128881	7.20943835706716	254
100128882	0.572711467607198	33
100128885	0.0911082226779493	8
100128890	0.590684446836533	17
100128893	0.0278280078914961	1
100128905	0	0
100128908	0.0860838721626212	3
100128927	0.218890197899346	16
100128946	0.297423530420892	24
100128966	0	0
100128977	1.24391195274988	21
100128988	0	0
100128993	0	0
100128998	0	0
100129027	0.0277504060847714	2
100129034	16.7712595099493	1926
100129046	0.541523769442968	17
100129055	0.0179302623819802	1
100129066	0.0907137249042754	4
100129075	0.164538618088608	5
100129083	2.25235086094628	33
100129094	0	0
100129098	0.0188829138937363	1
